index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis,u_proser
9755,far,bottle,ship,0.29546755,-4.0794921,-4.429713,3896.683,-2.9887023e-05
9857,far,bottle,truck,0.071987853,-4.9223738,-4.9970842,2499.5778,3.015526e-05
9967,far,bottle,dog,0.061526508,-5.0859103,-5.149411,1923.2616,-0.00011289206
77,far,bowl,truck,0.0026600357,-6.8956895,-6.8983531,776.6507,-0.00020905499
121,far,bowl,bird,0.37125778,-2.7200255,-3.1840595,2508.6824,5.1768277e-05
163,far,bowl,automobile,0.014010473,-5.3678861,-5.3819956,1840.9335,-0.00017405027
318,far,bowl,cat,0.0044880744,-6.1581388,-6.1626369,986.19681,-0.00022747159
348,far,bowl,bird,0.11914451,-3.4692514,-3.5961131,1848.2103,5.6681431e-05
349,far,bowl,bird,0.54354768,-2.2206125,-3.0048836,3616.5797,0.00012971651
365,far,bowl,frog,0.31594153,-3.3833537,-3.7630656,4931.25,-2.4395694e-05
427,far,bowl,automobile,0.0073551118,-6.3288989,-6.3362812,1024.6636,-0.00018065919
439,far,bowl,cat,0.39282739,-2.9172091,-3.4161513,3088.6165,-1.1656372e-05
452,far,bowl,automobile,0.01476103,-5.84904,-5.8639111,1646.4498,-0.00013478352
588,far,bowl,ship,0.11476279,-4.642024,-4.7639237,3401.07,-0.00011164688
703,far,bowl,frog,0.48429199,-3.1605394,-3.8227539,3394.2043,5.0603251e-05
806,far,bowl,cat,0.14712973,-4.4651761,-4.6243239,4515.6003,3.8171723e-06
865,far,bowl,cat,0.05151536,-4.2678289,-4.3207186,2792.331,-0.00010965666
874,far,bowl,automobile,0.3538297,-2.7029204,-3.1396126,3704.3498,5.8551811e-05
954,far,bowl,cat,0.33139378,-2.3404756,-2.7430356,3339.7833,5.820947e-05
1041,far,bowl,frog,0.028635961,-4.5529046,-4.5819586,1083.5907,-9.9599759e-05
1410,far,bowl,automobile,0.020183342,-5.1208596,-5.1412494,1813.793,-0.00010033746
1448,far,bowl,bird,0.19090354,-3.0846996,-3.2965368,2081.335,4.0621214e-05
1557,far,bowl,ship,0.1347608,-3.3848813,-3.5296305,2974.428,1.0566332e-06
1680,far,bowl,ship,0.37250102,-2.6320348,-3.098048,3793.1438,6.6932036e-05
1696,far,bowl,cat,0.25213645,-4.0338383,-4.324373,3803.9496,-4.9943136e-05
1714,far,bowl,ship,0.4427057,-2.7966301,-3.3812919,3286.2527,0.00014148054
1809,far,bowl,automobile,0.56990607,-2.2394302,-3.0831819,3771.3446,0.00012220355
1865,far,bowl,cat,0.00074208305,-7.9341121,-7.9348544,1304.511,-0.00031359068
2109,far,bowl,ship,0.085887936,-3.7818761,-3.8716782,2368.1906,6.1999876e-06
2176,far,bowl,ship,0.67790019,-1.4483258,-2.5812196,4557.7153,0.000157607
2295,far,bowl,airplane,0.13187783,-3.8337224,-3.9751452,4753.4525,-4.8347044e-06
2300,far,bowl,airplane,0.1894044,-3.8985105,-4.1084964,2679.7593,2.8963463e-05
2302,far,bowl,frog,0.004795605,-6.1175079,-6.1223151,788.24996,-0.00014815367
2425,far,bowl,dog,0.62127752,-1.5513459,-2.5222975,3779.174,0.00016973138
2656,far,bowl,cat,0.0046629577,-6.0777349,-6.0824088,988.20444,-0.00021173947
2670,far,bowl,deer,0.25887788,-3.358999,-3.6585889,2534.1765,0.00010958457
2790,far,bowl,airplane,0.022960582,-5.1380558,-5.1612841,2041.0386,-0.00010433591
2797,far,bowl,cat,0.0021882268,-6.7496424,-6.751833,561.11692,-0.00023896058
3078,far,bowl,ship,0.24510065,-3.2603796,-3.5415504,3644.7289,3.2498932e-05
3091,far,bowl,ship,0.0603305,-4.1385746,-4.2008017,2358.672,-3.6678246e-05
3095,far,bowl,ship,0.21896284,-3.5565817,-3.8037143,3573.8876,1.3064587e-05
3209,far,bowl,dog,0.33662686,-2.8678699,-3.2782875,3926.0206,-4.2954573e-06
3253,far,bowl,bird,0.34444571,-2.072201,-2.4944752,2605.3196,9.6152443e-05
3304,far,bowl,bird,0.0080398642,-6.2883916,-6.2964639,1010.9575,-0.00016093704
3348,far,bowl,frog,0.094000624,-3.9482751,-4.0469918,1581.0083,-5.3921299e-06
3373,far,bowl,deer,0.45852068,-2.6579347,-3.2713851,4948.5463,6.7006567e-05
3507,far,bowl,cat,0.50473758,-1.9044182,-2.6070858,4132.6383,8.1424176e-05
3728,far,bowl,cat,0.1401479,-3.9650998,-4.1160947,3359.6821,-2.9638824e-05
3730,far,bowl,airplane,0.60564092,-2.1707108,-3.1012042,5153.4154,8.9900329e-05
3765,far,bowl,ship,0.001660651,-6.8793263,-6.8809884,364.13137,-0.00024103827
3863,far,bowl,airplane,0.58865833,-1.7665185,-2.6548496,4393.7425,0.00012211625
3952,far,bowl,dog,0.11702579,-3.6332862,-3.7577455,2556.6645,-3.6576463e-05
4151,far,bowl,truck,0.075330838,-4.3690629,-4.4473822,4191.9564,-6.6187239e-05
4252,far,bowl,cat,0.0031271907,-7.0262356,-7.0293677,1661.2236,-0.00026261245
4348,far,bowl,automobile,0.58507843,-2.0655048,-2.9451705,4253.9555,0.00010091395
4367,far,bowl,cat,0.12616812,-3.4604912,-3.5953585,3832.2456,1.3144805e-06
4386,far,bowl,frog,0.047931153,-4.862597,-4.9117149,1787.7429,-0.0001006774
4471,far,bowl,frog,0.010926713,-5.7482615,-5.7592483,1117.985,-0.00014050938
4520,far,bowl,airplane,0.19408673,-3.1059518,-3.3217309,5344.1649,-3.2633305e-05
4830,far,bowl,automobile,0.05334205,-4.2868958,-4.3417132,2585.0409,-8.3308156e-05
4863,far,bowl,ship,0.24118125,-3.0409174,-3.3169097,2910.536,-8.2826742e-06
5083,far,bowl,frog,0.3904443,-2.7004879,-3.1955128,2883.7544,3.3560206e-05
5127,far,bowl,truck,0.56874535,-1.7906237,-2.6316802,3957.1668,9.3999217e-05
5282,far,bowl,automobile,0.16841269,-3.7586243,-3.9430433,3778.9893,-3.7861395e-05
5444,far,bowl,cat,0.54030013,-1.4814012,-2.2585827,3545.1261,0.00010950924
5508,far,bowl,frog,0.16983301,-3.5663185,-3.7524469,1763.5753,7.4349772e-05
5716,far,bowl,airplane,0.52747841,-2.1255746,-2.8752464,4566.0788,0.00012409976
5882,far,bowl,deer,0.65991452,-1.6206722,-2.6992305,4184.9365,0.00017452293
6033,far,bowl,automobile,0.00067698636,-8.0969315,-8.0976087,1090.6609,-0.00028364102
6069,far,bowl,cat,0.039926583,-4.4003696,-4.4411152,1643.3801,-0.00011044985
6079,far,bowl,cat,0.042801658,-4.2988267,-4.3425714,1929.8293,-7.4618484e-05
6252,far,bowl,cat,0.10437849,-4.001102,-4.1113393,3254.529,-8.6196277e-05
6254,far,bowl,cat,0.069692166,-4.4740672,-4.546307,1682.2882,-5.7702759e-05
6327,far,bowl,automobile,0.14489558,-3.581605,-3.7381366,3599.8505,-4.4669915e-05
6519,far,bowl,bird,0.54317261,-2.0505607,-2.8340104,3923.0713,0.00013489994
6559,far,bowl,airplane,0.0003297062,-8.6697102,-8.6700399,2164.4644,-0.00036545361
6565,far,bowl,frog,0.014896191,-5.2666016,-5.2816098,548.42691,-0.00010600088
6772,far,bowl,cat,0.34715079,-3.192795,-3.6192041,2564.7926,9.0354207e-06
6804,far,bowl,cat,0.5428739,-2.0956142,-2.8784102,3833.1777,0.00013212794
6859,far,bowl,airplane,0.4960487,-2.4524114,-3.1376871,4313.783,3.7199563e-05
7161,far,bowl,cat,0.33565646,-2.4663911,-2.875347,3371.1838,7.0087527e-05
7345,far,bowl,ship,0.38208325,-4.1312518,-4.6126534,4026.3921,-8.5135136e-05
7428,far,bowl,ship,0.41232694,-2.0995672,-2.6311517,3477.504,8.6053436e-05
7515,far,bowl,frog,0.37302298,-3.0103123,-3.4771577,3584.0459,2.6373228e-05
7737,far,bowl,automobile,0.055916345,-4.8084416,-4.8659821,3283.5908,-2.2476601e-05
7784,far,bowl,cat,0.1963886,-4.1017661,-4.3204056,2981.8431,-7.8585459e-05
7795,far,bowl,frog,0.10111311,-3.2998257,-3.4064237,1531.6931,-2.3038219e-05
7804,far,bowl,ship,0.094055593,-3.5041153,-3.6028927,2522.5757,-2.9020364e-05
8004,far,bowl,cat,0.051978048,-4.9220037,-4.9753814,2485.9299,-0.00012084983
8013,far,bowl,frog,0.18981451,-3.826386,-4.036878,2580.8754,-6.563558e-05
8335,far,bowl,automobile,0.075312469,-4.1674676,-4.245767,2449.6977,-5.4025888e-05
8568,far,bowl,airplane,0.094778918,-3.923413,-4.0229891,3141.317,-2.9440376e-05
8590,far,bowl,dog,0.56154966,-1.6311698,-2.4556785,4275.6778,0.00013476601
8656,far,bowl,airplane,0.0021013714,-7.3826647,-7.3847683,2678.6019,-0.00025690579
8722,far,bowl,airplane,0.47993052,-3.1471913,-3.8009841,3414.1235,2.0033434e-05
9102,far,bowl,cat,0.45854759,-2.1238503,-2.7373504,4236.7833,0.00011211497
9177,far,bowl,bird,0.39218694,-2.4159646,-2.9138525,3827.4493,0.00010912646
9397,far,bowl,frog,0.047712037,-4.4338961,-4.4827839,2212.9128,-0.00012639303
9492,far,bowl,ship,0.0017722279,-6.8917317,-6.8935055,172.73473,-0.00022658039
9561,far,bowl,frog,0.00020486102,-8.7424507,-8.7426556,611.324,-0.00033264818
9669,far,bowl,dog,0.14137404,-3.4592288,-3.6116506,2288.4237,1.1034891e-06
9731,far,bowl,truck,0.26308086,-3.275115,-3.5803921,2830.6029,6.8320832e-05
9795,far,bowl,airplane,0.0029258278,-6.9659519,-6.968882,1505.4393,-0.00019189634
30,far,chair,airplane,0.014315062,-5.5867777,-5.6011962,1777.8303,-8.3970109e-05
111,far,chair,deer,0.46822008,-1.7161703,-2.3476959,3341.1714,0.00014060233
125,far,chair,cat,0.38811742,-2.2137139,-2.7049288,3565.2757,0.00014221431
157,far,chair,truck,0.09893973,-4.3609776,-4.4651608,4249.3672,-8.4009987e-05
562,far,chair,truck,0.48541733,-1.4897518,-2.1541509,3780.383,0.00011973036
613,far,chair,ship,0.45211125,-2.7088232,-3.3105062,3575.8029,0.00010832759
840,far,chair,dog,0.026317414,-4.8719358,-4.8986058,1404.2231,-4.1140159e-05
880,far,chair,cat,0.075707424,-3.8674915,-3.9462181,2354.4534,-7.79259e-05
1054,far,chair,airplane,0.68753222,-1.2993021,-2.462556,4694.0928,0.00013630085
1076,far,chair,automobile,0.56134344,-1.5215918,-2.3456303,4035.4919,0.00015363182
1341,far,chair,airplane,0.063807006,-4.1533623,-4.2192959,2976.5657,-1.4670247e-05
1434,far,chair,airplane,0.022397351,-5.1466169,-5.1692689,1735.2104,-0.00011868093
1525,far,chair,airplane,0.0074481097,-6.760613,-6.768089,3521.6197,-0.00015076736
1610,far,chair,cat,0.48220664,-2.4448583,-3.1030374,4580.2135,0.00010142298
1652,far,chair,airplane,0.37655271,-4.3100891,-4.7825802,4478.5904,-2.2998791e-05
1674,far,chair,bird,0.11520902,-3.6718812,-3.794285,2454.4261,-6.4523544e-05
1740,far,chair,bird,0.51327303,-2.290082,-3.0101339,3815.4647,0.0001172099
1789,far,chair,bird,0.28592871,-3.0069954,-3.3437679,2597.9664,4.3898255e-05
1792,far,chair,cat,0.091712454,-4.2464957,-4.34269,2056.0767,-9.5135381e-05
1947,far,chair,airplane,0.010576933,-5.5935707,-5.604204,1484.5474,-0.00012376534
2086,far,chair,airplane,0.013244305,-5.9309626,-5.9442954,1957.5745,-0.00018161523
2108,far,chair,airplane,0.02417913,-5.2583284,-5.2828047,1680.3803,-0.0001509125
2152,far,chair,bird,0.0063151125,-6.1476836,-6.1540188,1704.5028,-9.828234e-05
2161,far,chair,truck,0.027428805,-4.8560634,-4.8838754,1988.5145,-9.042098e-05
2269,far,chair,dog,0.17398342,-3.7658317,-3.9569721,2081.4488,7.1587118e-05
2386,far,chair,cat,0.0076782232,-5.650023,-5.6577308,650.86747,-0.00020423367
2389,far,chair,cat,0.38727266,-2.5193517,-3.009187,3144.2956,5.6102542e-05
2470,far,chair,airplane,0.20097566,-3.1434402,-3.3678041,3626.6429,-2.3346593e-05
2576,far,chair,airplane,0.028613425,-5.5809145,-5.6099453,1690.6578,-0.00011984019
2577,far,chair,deer,0.0025041647,-7.0810752,-7.0835825,1331.7353,-0.00026974827
2661,far,chair,frog,0.56564157,-1.8217819,-2.6556671,4117.403,0.00010907169
2684,far,chair,horse,0.24646835,-2.4757435,-2.7587278,2663.5927,-3.2739633e-07
2802,far,chair,airplane,0.18496651,-2.9028199,-3.1073459,2188.1113,5.8445176e-05
2917,far,chair,bird,0.065336823,-4.4890475,-4.5566166,1988.2324,-7.9274519e-05
2965,far,chair,airplane,0.0058702363,-6.002852,-6.0087395,1020.1483,-0.00019484906
3186,far,chair,airplane,0.0057333126,-6.1963415,-6.2020913,1038.6314,-0.00014694442
3203,far,chair,airplane,0.063056083,-4.4606829,-4.5258147,1964.2751,-6.6189636e-05
3286,far,chair,automobile,0.21224658,-3.1753297,-3.4138998,2673.5796,4.0952583e-05
3293,far,chair,airplane,0.012028411,-5.5575004,-5.5696017,1155.3591,-0.00015667935
3299,far,chair,airplane,0.047966928,-4.3941102,-4.4432657,1776.7834,-4.2772906e-05
3317,far,chair,airplane,0.021703093,-5.1196232,-5.1415653,1710.4229,-0.0001285761
3322,far,chair,airplane,0.30961003,-2.2803829,-2.6508815,3310.6824,6.808788e-05
3349,far,chair,truck,0.44254717,-2.1355047,-2.7198821,3734.0304,7.1050019e-05
3409,far,chair,airplane,0.039227164,-4.374434,-4.4144513,1601.9988,-4.9655048e-06
3568,far,chair,bird,0.0038687538,-6.542902,-6.5467782,730.68994,-0.00019226131
3912,far,chair,bird,0.3102644,-2.8342054,-3.2056523,3344.4981,1.6317043e-05
4010,far,chair,airplane,0.16211938,-3.7630486,-3.9399283,2578.6782,-4.8019835e-05
4061,far,chair,truck,0.36684608,-2.2316411,-2.6886828,3714.1139,7.1366019e-05
4125,far,chair,bird,0.32381467,-2.7267141,-3.1180022,2780.671,2.0192394e-05
4159,far,chair,bird,0.37285908,-4.5046716,-4.9712556,3024.3519,6.9952901e-05
4186,far,chair,airplane,0.0071124649,-6.4305487,-6.4376865,1570.5185,-0.00024111931
4214,far,chair,airplane,0.072711103,-3.7232227,-3.7987128,2165.8992,-2.2698033e-05
4259,far,chair,airplane,0.00032599491,-8.7972336,-8.7975596,1440.8762,-0.00031583397
4444,far,chair,cat,0.086390744,-4.5862517,-4.676604,2563.1047,-5.7725325e-05
4668,far,chair,airplane,0.010162356,-5.4756718,-5.4858861,1090.9052,-0.00010796284
4722,far,chair,airplane,0.29402322,-3.5513341,-3.8995071,3122.1211,-3.0838695e-06
4847,far,chair,bird,0.010799416,-5.6145058,-5.6253639,1273.9017,-0.00016363501
4918,far,chair,truck,0.075160894,-3.7000208,-3.7781563,2855.0552,-2.7134411e-05
5096,far,chair,airplane,0.00066744874,-8.006588,-8.0072557,1286.6308,-0.00021044413
5473,far,chair,cat,0.37817945,-2.5003438,-2.9754475,3403.3126,3.5700638e-05
5603,far,chair,airplane,0.1582715,-3.4783759,-3.6506737,3942.4798,1.3741044e-06
5683,far,chair,airplane,0.0020618996,-7.0294771,-7.0315411,1161.7076,-0.00025285027
5699,far,chair,ship,0.015768813,-5.021625,-5.0375195,1366.5412,-0.00015379232
5799,far,chair,airplane,0.14195351,-3.1267478,-3.2798448,2693.1636,6.8744706e-05
5926,far,chair,airplane,0.1518171,-3.6690133,-3.8336722,3294.3867,-3.4105975e-05
5995,far,chair,horse,0.44179357,-1.7738335,-2.3568599,3376.5411,5.2634845e-05
6098,far,chair,frog,0.67402909,-1.4577498,-2.578697,4167.6727,0.00014249012
6141,far,chair,truck,0.69008675,-0.9604643,-2.1319271,4186.35,0.00024822577
6233,far,chair,cat,0.36568293,-3.3610208,-3.8162271,2992.0516,-1.1934232e-05
6245,far,chair,airplane,0.0028398482,-6.6011238,-6.6039677,476.18355,-0.00020528513
6364,far,chair,cat,0.45816586,-1.6620381,-2.2748334,3900.5515,0.00011341712
6491,far,chair,airplane,0.097147115,-3.4639242,-3.5661198,2092.4485,-2.0117068e-06
6594,far,chair,airplane,0.49200714,-2.6777842,-3.3550721,3204.7196,3.3694063e-05
6619,far,chair,airplane,0.39658823,-2.7052901,-3.2104455,4069.0434,4.3501318e-05
6655,far,chair,frog,0.6075571,-1.5443416,-2.4797058,3872.355,0.00020173389
6943,far,chair,airplane,0.0056390678,-6.1541634,-6.1598184,1243.2239,-0.0001583119
7063,far,chair,truck,0.31310377,-3.4133742,-3.7889462,2959.639,-4.0105578e-06
7192,far,chair,dog,0.093041125,-3.7609348,-3.858593,1925.1967,4.3759431e-05
7291,far,chair,bird,0.61875967,-1.7120613,-2.6763866,3846.6257,0.00012721285
7319,far,chair,truck,0.47924273,-1.9643897,-2.6168609,3536.1811,9.9916278e-05
7456,far,chair,airplane,0.38949219,-2.5447602,-3.0382244,4202.3916,6.783649e-05
7499,far,chair,truck,0.029884856,-5.2442641,-5.2746046,2678.7642,-0.00012189012
7535,far,chair,truck,0.20595332,-3.5535717,-3.7841847,3857.6447,2.7350138e-05
7542,far,chair,airplane,0.082152833,-4.2405128,-4.3262372,2723.4416,-3.8511277e-05
7543,far,chair,truck,0.0045072686,-6.3504496,-6.354967,1119.6075,-0.00016762426
7982,far,chair,cat,0.47646012,-3.2639205,-3.9110626,3459.38,8.1766152e-06
8022,far,chair,airplane,0.48703617,-2.6638348,-3.3313848,4022.1849,4.0313452e-05
8209,far,chair,automobile,0.45223388,-2.4214964,-3.0234033,4157.9468,4.9598666e-05
8498,far,chair,bird,0.1093011,-4.2624102,-4.378159,2291.2686,2.2500919e-05
8666,far,chair,bird,0.040794254,-4.887979,-4.9296287,1326.8043,-0.00011064422
8753,far,chair,truck,0.098707828,-4.0222464,-4.1261722,2489.3287,-2.5112508e-05
9003,far,chair,airplane,0.014387019,-5.1737871,-5.1882786,1168.1637,-0.00013530179
9056,far,chair,airplane,0.40705423,-2.68573,-3.2083823,3516.9206,7.9503753e-05
9087,far,chair,cat,0.23976363,-2.6208308,-2.8949567,2753.1089,2.4965418e-05
9089,far,chair,airplane,0.37062191,-2.764174,-3.2271971,2964.97,8.246575e-05
9344,far,chair,airplane,0.35904824,-2.9773262,-3.4221272,3959.255,4.0328019e-05
9409,far,chair,airplane,0.20473986,-3.3438015,-3.5728875,3102.4615,3.6643365e-06
9593,far,chair,airplane,0.68092705,-1.0956795,-2.238015,4760.9604,0.00017277758
9600,far,chair,airplane,0.0054436619,-6.1681862,-6.1736447,1125.4174,-0.00017383428
9873,far,chair,airplane,0.31379811,-2.9177489,-3.2943323,2771.9377,1.2685909e-05
45,far,clock,automobile,0.30378267,-3.3805823,-3.7426758,3047.2769,7.855272e-05
79,far,clock,airplane,0.49846161,-2.1755812,-2.8656563,5449.7134,7.7420338e-05
90,far,clock,ship,0.29238959,-3.4788561,-3.8247177,3344.4117,1.4878593e-05
182,far,clock,automobile,0.48097603,-2.62609,-3.2818953,3153.2526,0.00010255582
447,far,clock,automobile,0.15668015,-3.3017406,-3.4721496,3498.1121,-2.2100028e-07
450,far,clock,automobile,0.55610351,-2.6965277,-3.5086916,4290.1009,0.00011012737
451,far,clock,ship,0.1060409,-5.1105533,-5.2226485,2950.9968,-5.5754459e-05
583,far,clock,bird,0.29069214,-3.1460989,-3.4895645,3355.4728,7.5290573e-05
618,far,clock,ship,0.092186748,-4.2198582,-4.3165748,2320.698,5.2541197e-06
649,far,clock,truck,0.17217909,-3.3211527,-3.5101111,2557.6163,0.00010252693
786,far,clock,automobile,0.19279601,-3.4344945,-3.6486734,2296.2093,4.1916187e-05
823,far,clock,bird,0.54019437,-1.9774343,-2.7543857,3244.5933,7.8636216e-05
870,far,clock,bird,0.68986829,-1.3080127,-2.4787709,4588.741,0.00019418701
934,far,clock,automobile,0.52238198,-2.0754204,-2.8143644,4066.9744,0.00012427053
1163,far,clock,airplane,0.0024637032,-6.7999988,-6.8024655,872.27622,-0.00019884988
1310,far,clock,automobile,0.20825466,-3.1453426,-3.3788581,4369.417,-2.2978866e-05
1428,far,clock,automobile,0.32074768,-4.2644634,-4.651226,3032.7842,3.3471006e-05
1560,far,clock,cat,0.18477182,-3.4074011,-3.6116883,3737.2036,-1.0191149e-05
1586,far,clock,truck,0.0015447753,-7.2302804,-7.2318264,280.95887,-0.00020317507
1806,far,clock,frog,0.33908459,-3.7640743,-4.1782037,3526.4613,6.4972758e-05
1807,far,clock,cat,0.48899436,-2.0699394,-2.741314,3820.5909,9.110952e-05
1875,far,clock,bird,0.33632097,-2.8927696,-3.3027262,3384.5035,5.5216856e-05
1927,far,clock,truck,0.11645563,-4.6298285,-4.7536422,2181.4898,-1.0885536e-05
1930,far,clock,airplane,0.46335632,-2.4028375,-3.0252585,3889.5493,5.2422258e-05
1982,far,clock,automobile,0.038834023,-5.754106,-5.7937142,1718.7873,-7.2666865e-05
2125,far,clock,cat,0.13882021,-3.4807105,-3.6301625,2328.1866,-6.7451867e-05
2169,far,clock,frog,0.30440997,-3.0788419,-3.4418368,3204.9794,-9.0939571e-06
2189,far,clock,frog,0.38386734,-2.5711014,-3.0553944,2931.1674,6.8611872e-05
2207,far,clock,automobile,0.68728641,-1.0917666,-2.2542342,3944.1358,0.00019246117
2213,far,clock,cat,0.10186438,-4.0850792,-4.1925134,2681.4915,-0.00011083165
2223,far,clock,automobile,0.21020174,-4.4093666,-4.6453443,3750.6115,-3.5153942e-05
2463,far,clock,automobile,0.36235713,-3.4024816,-3.8524585,3141.1,5.732267e-05
2475,far,clock,airplane,0.25751453,-3.4782524,-3.7760044,3582.8141,-1.77814e-05
2487,far,clock,truck,0.15567982,-3.7643247,-3.9335482,2877.5432,2.5697097e-05
2533,far,clock,ship,0.16430405,-3.3999803,-3.5794707,2232.0636,5.9940899e-05
2586,far,clock,ship,0.46772622,-2.4475858,-3.0781831,3614.7854,5.1564354e-05
2815,far,clock,ship,0.073913537,-4.2311354,-4.307923,3464.9347,-8.4495842e-05
2836,far,clock,ship,0.52978336,-2.2886102,-3.043172,4517.1312,9.4393719e-05
2936,far,clock,ship,0.49378841,-2.2672663,-2.9480668,4330.0181,0.00014300782
2945,far,clock,cat,0.038895888,-4.6116042,-4.6512768,1326.2187,-0.00010417337
3210,far,clock,automobile,0.0064776637,-6.7602291,-6.7667278,826.50067,-0.00014850616
3282,far,clock,automobile,0.050291352,-4.8335991,-4.8851991,2588.7522,-0.00011212736
3659,far,clock,bird,0.33021653,-3.1921022,-3.592903,3213.7785,0.00011071001
3683,far,clock,automobile,0.5213118,-2.875416,-3.6121219,3722.3939,4.7229163e-05
4174,far,clock,cat,0.0091937572,-6.505239,-6.5144753,1876.0298,-0.00023773636
4206,far,clock,cat,0.092873538,-3.8432422,-3.9407156,1918.0627,-6.2575307e-05
4321,far,clock,truck,0.0072710261,-6.0513101,-6.0586077,1613.5801,-0.00021924333
4369,far,clock,automobile,0.20946468,-3.1706541,-3.405699,3824.3342,2.7534958e-05
4475,far,clock,cat,0.023961695,-5.5032539,-5.5275074,2548.4945,-0.00015701863
4656,far,clock,airplane,0.20103874,-3.3332641,-3.5577069,2454.9586,5.8608117e-05
4704,far,clock,truck,0.00070659605,-7.741467,-7.7421738,1215.3429,-0.00032418696
4769,far,clock,truck,0.42511344,-2.6906688,-3.2442514,3249.5474,0.00013404439
4771,far,clock,ship,0.46874484,-2.42626,-3.0587728,3816.1179,9.3414256e-05
4779,far,clock,cat,0.46099912,-2.6724651,-3.2905032,3735.6297,8.2533592e-05
4859,far,clock,cat,0.026048408,-4.7234349,-4.7498286,1462.7085,-0.00016190161
4986,far,clock,truck,0.32193053,-3.5353661,-3.9238716,2991.2597,7.3819948e-05
5147,far,clock,cat,0.053363667,-4.6071038,-4.6619441,1722.7906,-0.00013119546
5236,far,clock,automobile,0.056596716,-3.794029,-3.8522904,2022.893,-6.0758659e-05
5319,far,clock,bird,0.45824348,-1.8949958,-2.5079344,2807.3247,0.00010382683
5364,far,clock,deer,0.14947308,-3.3379326,-3.4998318,3274.0672,-2.7988605e-05
5414,far,clock,cat,0.0030851058,-6.359282,-6.3623719,906.69291,-0.00024494919
5690,far,clock,airplane,0.039664824,-4.6960678,-4.7365407,1959.6302,-7.8622945e-05
5768,far,clock,cat,0.38537363,-1.8816531,-2.3683938,3447.8768,9.6519517e-05
5845,far,clock,airplane,0.13188648,-3.4184237,-3.5598564,2251.9172,3.9144828e-05
5978,far,clock,ship,0.38809093,-3.846674,-4.3378456,3271.1073,7.6721207e-05
6165,far,clock,automobile,0.047202484,-4.6600471,-4.7083999,2209.7345,-6.4531031e-05
6238,far,clock,ship,0.36586562,-3.0782552,-3.5337496,3753.6811,8.1844398e-05
6267,far,clock,automobile,0.023269429,-5.0658517,-5.0893961,2889.679,-0.00015137783
6269,far,clock,cat,0.022600268,-5.2784934,-5.301353,1713.9077,-0.00017231167
6482,far,clock,ship,0.05204474,-4.626142,-4.67959,1641.6954,-6.2661134e-06
6490,far,clock,automobile,0.021543785,-5.5121264,-5.5339057,1512.1929,-0.00010674636
6500,far,clock,automobile,0.55062343,-2.2838807,-3.0837748,5938.915,0.00011538335
6508,far,clock,bird,0.43623993,-3.0790234,-3.6521499,3609.1773,3.6176825e-05
6657,far,clock,ship,0.2086926,-3.6569202,-3.890989,3280.8775,3.7059713e-06
6673,far,clock,cat,0.0048540625,-6.2548261,-6.259692,1483.5367,-0.00022483247
6774,far,clock,bird,0.37834411,-3.0225139,-3.4978824,3705.7831,1.4143319e-05
6795,far,clock,automobile,0.39522909,-2.8648224,-3.3677279,4397.4178,8.8055118e-05
6841,far,clock,ship,0.25787686,-2.878191,-3.1764311,3267.878,2.3650518e-05
6890,far,clock,cat,0.61241838,-2.1746666,-3.1224955,4901.9425,0.00013511425
6981,far,clock,ship,0.0023594654,-6.8794255,-6.8817878,668.01828,-0.00021903687
7224,far,clock,truck,0.0059661979,-6.394537,-6.400521,799.15103,-0.00015099421
7275,far,clock,automobile,0.15356741,-3.1381266,-3.3048513,2612.2582,2.8501434e-05
7362,far,clock,automobile,0.43756392,-2.4145138,-2.9899916,4545.3552,9.6622724e-05
7626,far,clock,automobile,0.1842222,-4.7498455,-4.9534588,3115.629,1.3700236e-05
7917,far,clock,dog,0.4629877,-2.0510292,-2.6727635,3527.8846,0.00010036814
7923,far,clock,cat,0.14261199,-3.420486,-3.5743507,2136.0557,5.7836209e-06
7933,far,clock,truck,0.017353104,-5.3690991,-5.3866046,1088.0927,-9.1258175e-05
7959,far,clock,bird,0.082290482,-3.8179991,-3.9038735,1813.9629,2.0089072e-05
8036,far,clock,truck,0.32257558,-3.2789934,-3.6684507,4056.237,9.9157499e-06
8074,far,clock,ship,0.082031764,-3.9379544,-4.0235469,2768.8468,-7.0145965e-05
8122,far,clock,cat,0.078068231,-4.1451731,-4.2264571,3406.1956,-9.98499e-05
8572,far,clock,automobile,0.12457875,-4.7988858,-4.9319359,2070.4278,-3.0682627e-05
8949,far,clock,frog,0.69259262,-1.1246128,-2.3041943,4405.1919,0.00012444617
9172,far,clock,bird,0.50234301,-2.8196769,-3.5175211,3590.0538,7.952426e-05
9303,far,clock,automobile,0.060643911,-4.3061781,-4.3687387,2175.2439,-3.5696138e-05
9321,far,clock,cat,0.39362186,-2.3316028,-2.8318543,3305.4731,0.00012059552
9471,far,clock,deer,0.15275036,-3.3038492,-3.4696091,2409.0622,6.6872355e-05
9533,far,clock,bird,0.034821894,-5.21767,-5.2531126,2434.9847,-9.4146479e-05
9558,far,clock,automobile,0.20462927,-3.6070113,-3.8359583,2704.678,5.064257e-05
9594,far,clock,ship,0.30084868,-2.5395632,-2.8974513,4000.8988,0.00012981182
