index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis
450,far,clock,automobile,0.56940275,-5.5180516,-6.3606337,3200.3557
451,far,clock,cat,0.063314557,-5.8272123,-5.8926201,1914.1627
583,far,clock,bird,0.010536713,-7.5401592,-7.5507518,1535.8534
618,far,clock,ship,0.087557175,-7.265748,-7.3573779,2695.3091
649,far,clock,truck,0.0049524359,-8.5941057,-8.5990705,1270.1364
786,far,clock,automobile,0.025629557,-6.9173207,-6.9432844,1901.2438
823,far,clock,dog,0.11234719,-6.4552517,-6.5744263,2407.329
870,far,clock,airplane,0.55140513,-2.7105067,-3.5121418,2488.0357
934,far,clock,cat,0.012430888,-6.8443961,-6.8569049,732.45288
1163,far,clock,airplane,0.37746803,-5.5067601,-5.9807204,2532.892
1310,far,clock,dog,0.010947554,-7.4420619,-7.4530698,1006.7806
1428,far,clock,automobile,0.050871843,-7.6474071,-7.6996185,2559.1789
1560,far,clock,dog,0.24921664,-5.6355548,-5.9221929,3298.5345
1586,far,clock,truck,0.0013697531,-9.3456659,-9.3470366,632.85792
1806,far,clock,cat,0.50125813,-5.7962456,-6.4919122,3334.2585
1807,far,clock,bird,0.5919221,-2.9959643,-3.8922615,2585.6502
1875,far,clock,dog,0.024566209,-6.4688272,-6.4937002,870.82225
1927,far,clock,truck,0.0077342621,-9.892724,-9.9004884,931.30747
1930,far,clock,airplane,0.16400074,-4.6731157,-4.8522433,1902.6223
1982,far,clock,automobile,0.079425451,-7.1557097,-7.238467,2339.3744
2125,far,clock,automobile,0.59733136,-2.8763971,-3.7860384,2378.3688
2169,far,clock,frog,0.70428747,-3.1936035,-4.411971,2630.1006
2189,far,clock,cat,0.28762137,-5.5025859,-5.8417316,2848.1314
2207,far,clock,truck,0.190762,-4.2395968,-4.4512591,1970.1094
2213,far,clock,dog,0.142963,-5.2075434,-5.3618176,2339.9087
2223,far,clock,ship,0.032585668,-6.5158143,-6.5489427,1430.655
2463,far,clock,ship,0.50138181,-5.3227391,-6.0186537,3245.7642
2475,far,clock,truck,0.31856731,-6.1428614,-6.5264192,2665.857
2487,far,clock,dog,0.31446004,-3.2167799,-3.5943284,2054.2802
2533,far,clock,ship,0.018856953,-7.8492665,-7.8683035,1482.0602
2586,far,clock,cat,0.079630003,-5.3980999,-5.4810794,1917.7539
2815,far,clock,bird,0.052809601,-6.3401446,-6.3943998,2085.3927
2836,far,clock,ship,0.053340003,-6.2837496,-6.3385649,2461.8217
2936,far,clock,cat,0.062752758,-5.7959595,-5.8607676,1789.6634
2945,far,clock,bird,0.31568562,-4.5730319,-4.9523698,2354.4315
3210,far,clock,automobile,0.00070530446,-9.8947906,-9.8954962,760.91899
3282,far,clock,cat,0.12462114,-6.0797386,-6.2128371,1956.7425
3659,far,clock,frog,0.086600416,-6.3520103,-6.4425921,1669.924
3683,far,clock,cat,0.040371261,-6.8194027,-6.8606115,1851.8788
4174,far,clock,cat,0.0055671931,-8.5294647,-8.5350475,1755.7817
4206,far,clock,truck,0.14672111,-5.376967,-5.5356358,1787.8743
4321,far,clock,truck,0.014900706,-7.0165596,-7.0315724,1436.7111
4369,far,clock,automobile,0.63563273,-2.7336326,-3.7432255,2937.2867
4475,far,clock,cat,0.023057689,-7.2311363,-7.254464,2437.9576
4656,far,clock,airplane,0.29595796,-4.2243142,-4.5752314,2547.3289
4704,far,clock,truck,0.0012623062,-8.5538235,-8.5550866,575.31223
4769,far,clock,cat,0.57580436,-3.0292284,-3.886789,2506.4678
4771,far,clock,dog,0.34606309,-3.2797227,-3.7044671,2296.4312
4779,far,clock,cat,0.16200635,-4.7877846,-4.9645293,2392.5657
4859,far,clock,cat,0.081492044,-6.0974736,-6.1824783,2010.7161
4986,far,clock,truck,0.011862158,-9.1493282,-9.1612613,1383.9323
5147,far,clock,cat,0.36660094,-4.5172973,-4.9739519,1957.7329
5236,far,clock,dog,0.37587273,-3.2453442,-3.7167451,2118.4998
5319,far,clock,bird,0.28517055,-4.6398873,-4.9755986,2444.2413
5364,far,clock,bird,0.27203512,-3.9033587,-4.2208612,1766.5619
5414,far,clock,cat,0.011418713,-7.6212168,-7.6327012,794.32285
5690,far,clock,airplane,0.080863719,-5.0780225,-5.1623434,1443.1722
5768,far,clock,airplane,0.34607889,-4.3613062,-4.7860748,2233.7403
5845,far,clock,deer,0.55559993,-2.8393462,-3.6503762,2846.9877
5978,far,clock,ship,0.39146325,-5.6602912,-6.1569892,4579.5152
6165,far,clock,cat,0.36366955,-4.4688177,-4.920855,2154.272
6238,far,clock,ship,0.16909211,-6.4386344,-6.6238707,2946.9066
6267,far,clock,automobile,0.025154411,-6.5633826,-6.5888588,1667.9935
6269,far,clock,cat,0.38131099,-4.6300159,-5.1101684,3021.8844
6482,far,clock,ship,0.080935174,-7.0396247,-7.1240233,3372.4869
6490,far,clock,automobile,0.11656134,-6.4833293,-6.6072627,2448.4961
6500,far,clock,cat,0.010918387,-6.7305694,-6.7415478,1124.6815
6508,far,clock,bird,0.035279124,-6.2078271,-6.2437436,1867.4897
6657,far,clock,automobile,0.36488214,-5.573226,-6.0271707,3161.6054
6673,far,clock,cat,0.00098541342,-9.8654013,-9.8663872,1473.1857
6774,far,clock,bird,0.015124814,-7.1801963,-7.1954366,1378.6555
6795,far,clock,ship,0.19529968,-4.1413913,-4.3586766,2225.145
6841,far,clock,automobile,0.42944449,-4.2433405,-4.8044853,2304.2898
6890,far,clock,cat,0.020412805,-6.9956741,-7.0162982,2159.9803
6981,far,clock,ship,0.029545108,-7.2379279,-7.2679183,1605.4303
7224,far,clock,truck,0.0042975815,-9.6770687,-9.6813756,1423.0244
7275,far,clock,truck,0.4932737,-4.8935628,-5.5733471,2815.7767
7362,far,clock,automobile,0.32293973,-4.5585327,-4.9485277,2683.3833
7626,far,clock,automobile,0.021914311,-7.476006,-7.498164,1900.5462
7917,far,clock,dog,0.083947737,-5.0842023,-5.1718841,1807.3092
7923,far,clock,airplane,0.67824205,-2.4123616,-3.5463173,3178.531
7933,far,clock,truck,0.0029717909,-8.2854462,-8.2884224,651.78136
7959,far,clock,airplane,0.023645574,-7.4446049,-7.4685345,1476.6444
8036,far,clock,ship,0.16806299,-4.9859176,-5.1699161,2300.3373
8074,far,clock,ship,0.10203119,-5.4915023,-5.5991222,2207.7977
8122,far,clock,ship,0.47897995,-3.8174262,-4.469393,3104.6411
8572,far,clock,automobile,0.064317175,-6.7747669,-6.8412456,1702.9951
8949,far,clock,truck,0.11379902,-5.5050678,-5.6258793,1583.4143
9172,far,clock,automobile,0.014747763,-7.6043563,-7.6192139,1196.8991
9303,far,clock,automobile,0.0011248122,-9.0439653,-9.0450908,732.80767
9321,far,clock,dog,0.39807454,-4.2297759,-4.7373976,2791.4118
9471,far,clock,deer,0.23680659,-4.3639598,-4.6342036,2207.6809
9533,far,clock,bird,0.0013055946,-8.5296879,-8.5309943,889.18099
9558,far,clock,cat,0.16353378,-6.3599977,-6.5385669,2829.7388
9594,far,clock,ship,0.16074994,-4.8707366,-5.0459832,2365.134
26,far,keyboard,horse,0.41732172,-4.8676548,-5.4077749,3079.8217
147,far,keyboard,frog,0.013092621,-6.2544279,-6.267607,816.96993
180,far,keyboard,dog,0.60169746,-3.2286298,-4.1491733,3298.6096
249,far,keyboard,airplane,0.53231147,-3.221168,-3.9811208,2659.1144
361,far,keyboard,cat,0.65063798,-1.76793,-2.8195766,2643.1005
599,far,keyboard,dog,0.52424521,-3.7093008,-4.4521535,2557.6464
621,far,keyboard,bird,0.071190502,-6.4162564,-6.4901081,3790.3625
771,far,keyboard,horse,0.0078467871,-8.3011665,-8.3090443,1001.3548
839,far,keyboard,truck,0.018117354,-6.7994199,-6.8177034,1397.2538
911,far,keyboard,truck,0.093500756,-6.6799946,-6.7781597,1924.5955
1052,far,keyboard,cat,0.27048366,-5.3105674,-5.6259409,2683.3486
1264,far,keyboard,bird,0.030800666,-7.147748,-7.179033,2733.0513
1495,far,keyboard,truck,0.39443641,-4.7615471,-5.2631428,3304.7989
1546,far,keyboard,ship,0.15352487,-5.0825028,-5.2491773,2129.4885
1599,far,keyboard,frog,0.013883438,-6.7072515,-6.7212323,1176.0456
1642,far,keyboard,airplane,0.043300983,-5.7892265,-5.833493,1558.679
1963,far,keyboard,airplane,0.0023797577,-7.9259219,-7.9283045,584.24041
2023,far,keyboard,ship,0.01100308,-7.957633,-7.9686971,1830.5072
2037,far,keyboard,truck,0.37696551,-5.673449,-6.1466024,3415.481
2052,far,keyboard,airplane,0.57423399,-3.1715283,-4.0253937,2498.4957
2055,far,keyboard,airplane,0.011282281,-7.1999197,-7.2112661,1274.1561
2181,far,keyboard,ship,0.5975766,-3.3147943,-4.2250448,2361.4002
2562,far,keyboard,truck,0.00013785621,-10.637319,-10.637456,613.14466
2627,far,keyboard,airplane,0.37262163,-3.7015605,-4.167766,2633.0545
2650,far,keyboard,cat,0.016577564,-6.4030199,-6.4197364,1321.0449
2729,far,keyboard,truck,0.015719932,-8.0247297,-8.0405745,1210.7442
3139,far,keyboard,truck,0.59071206,-3.8141139,-4.7074502,2715.4959
3247,far,keyboard,truck,0.035328595,-8.2193298,-8.2552976,2606.4537
3298,far,keyboard,airplane,0.50487601,-2.9767675,-3.6797146,2707.2464
3347,far,keyboard,bird,0.12141681,-6.076551,-6.2059956,3344.917
3470,far,keyboard,airplane,0.12087642,-5.2900658,-5.4188956,2623.6628
3579,far,keyboard,automobile,0.46483182,-4.6276083,-5.2527825,3126.9949
3586,far,keyboard,cat,0.1078857,-6.306746,-6.420907,2776.573
3693,far,keyboard,truck,0.28112107,-6.6200981,-6.9501604,2174.0405
3716,far,keyboard,bird,0.48718039,-3.4693716,-4.1372027,2580.5071
3855,far,keyboard,bird,0.59135863,-2.8503051,-3.7452224,2539.2761
3872,far,keyboard,cat,0.17434034,-4.3768873,-4.5684599,1733.1169
4183,far,keyboard,cat,0.21554756,-4.418551,-4.6613203,1985.6106
4383,far,keyboard,truck,0.3728827,-3.5433364,-4.0099581,2317.262
4670,far,keyboard,dog,0.63379237,-2.9711089,-3.9756637,2769.9156
4800,far,keyboard,truck,0.32852176,-4.8026409,-5.2009146,2642.1369
4804,far,keyboard,airplane,0.59132063,-3.198596,-4.0934204,3103.5248
4809,far,keyboard,bird,0.033318193,-6.5479403,-6.5818261,2159.2487
4838,far,keyboard,airplane,0.20044301,-4.9266648,-5.1503623,2364.4073
4999,far,keyboard,frog,0.20394527,-5.8522377,-6.080325,1892.8439
5250,far,keyboard,bird,0.17618661,-4.3952818,-4.589093,2306.181
5378,far,keyboard,truck,0.21182827,-4.6887612,-4.9268005,2546.5133
5505,far,keyboard,frog,0.038291635,-5.6042452,-5.6432892,1212.9156
5577,far,keyboard,frog,0.0013842074,-8.9760485,-8.9774336,860.06858
5633,far,keyboard,frog,0.040720405,-5.7913003,-5.832873,1227.8068
5659,far,keyboard,truck,0.040727316,-5.9545088,-5.9960887,1410.7889
5740,far,keyboard,truck,0.41894336,-4.659009,-5.201916,2948.476
5777,far,keyboard,airplane,0.0016318221,-8.0506907,-8.0523238,467.47328
5940,far,keyboard,cat,0.0057577989,-7.3968043,-7.4025788,1319.0994
6015,far,keyboard,truck,0.014691851,-6.6029758,-6.6177767,1098.7964
6042,far,keyboard,bird,0.023937927,-5.8752151,-5.8994441,1237.6741
6112,far,keyboard,truck,0.20597596,-5.4051867,-5.6358282,2296.5001
6117,far,keyboard,automobile,0.26886965,-4.4404445,-4.753608,2171.392
6131,far,keyboard,truck,0.012131628,-7.9672728,-7.9794786,1219.3579
6134,far,keyboard,automobile,0.4304648,-4.9746151,-5.5375498,3734.9787
6145,far,keyboard,cat,0.026086145,-5.9505534,-5.9769858,1066.6658
6218,far,keyboard,frog,0.019861456,-6.8948574,-6.9149188,1135.0039
6297,far,keyboard,bird,0.00018649347,-11.027218,-11.027404,3477.9118
6298,far,keyboard,cat,0.3029611,-3.9578166,-4.3187307,2011.2364
6340,far,keyboard,truck,0.3242281,-4.6831737,-5.0750733,1991.4422
6370,far,keyboard,truck,0.18607009,-6.0559025,-6.2617835,2371.2368
6419,far,keyboard,automobile,0.29366265,-5.1085777,-5.45624,2430.4492
6510,far,keyboard,truck,0.00029922442,-10.204898,-10.205197,277.89115
6543,far,keyboard,cat,0.53756886,-4.3430724,-5.11433,3208.6254
6695,far,keyboard,automobile,0.41931155,-5.0212722,-5.5648131,3560.0394
6733,far,keyboard,deer,0.49108315,-3.1921551,-3.8676258,2872.2605
6734,far,keyboard,truck,0.04793655,-6.3265395,-6.3756631,1675.5655
6760,far,keyboard,airplane,0.70080496,-1.7820752,-2.9887348,2798.5727
6777,far,keyboard,truck,0.57450172,-3.2186542,-4.0731485,3275.2997
6907,far,keyboard,truck,0.0099592803,-8.5371542,-8.5471634,1470.0073
6998,far,keyboard,cat,0.54131081,-2.3910515,-3.170434,2692.1259
7096,far,keyboard,truck,0.18511566,-4.5937519,-4.798461,1817.596
7654,far,keyboard,truck,0.014654101,-7.6654449,-7.6802074,1597.7295
7698,far,keyboard,truck,0.016974499,-7.3664722,-7.3835925,1338.6433
7739,far,keyboard,truck,0.32412307,-4.4341874,-4.8259317,3320.5341
7781,far,keyboard,automobile,0.014326978,-6.7922225,-6.8066531,1221.6573
7868,far,keyboard,airplane,0.25402901,-4.7207961,-5.0138647,1938.4161
7957,far,keyboard,truck,0.010045004,-8.1074343,-8.1175301,1953.9013
8058,far,keyboard,automobile,0.48024503,-3.4421778,-4.0965756,2186.5915
8233,far,keyboard,truck,0.025978906,-7.3964653,-7.4227876,1406.7006
8312,far,keyboard,airplane,0.03903364,-6.6652555,-6.7050714,1977.6902
8369,far,keyboard,truck,0.00017559241,-10.490003,-10.490178,427.77013
8406,far,keyboard,airplane,0.0065866693,-8.2596235,-8.266232,1135.8108
8453,far,keyboard,cat,0.57282867,-3.8708634,-4.7214335,2560.0329
8472,far,keyboard,airplane,0.32340217,-4.5071464,-4.8978246,2631.2861
8521,far,keyboard,bird,0.55168584,-2.9354486,-3.7377097,2404.1544
8579,far,keyboard,truck,0.023475568,-7.2817063,-7.3054618,2234.2383
8994,far,keyboard,airplane,0.13719611,-4.8783288,-5.0258967,2292.6079
9012,far,keyboard,cat,0.010458068,-7.4625196,-7.4730328,1472.8559
9122,far,keyboard,truck,0.0013993537,-9.7801876,-9.7815879,1252.739
9262,far,keyboard,bird,0.0010516214,-9.2986116,-9.2996638,2114.0563
9421,far,keyboard,frog,0.018833494,-6.7072859,-6.726299,1433.5233
9736,far,keyboard,bird,0.28132438,-5.0672255,-5.3975706,2279.2209
9742,far,keyboard,bird,0.0059012901,-9.134757,-9.1406758,1713.0039
9766,far,keyboard,ship,0.05203471,-5.6172767,-5.6707141,1905.967
3,far,mushroom,deer,0.22539517,-5.068984,-5.3243863,2322.676
148,far,mushroom,bird,0.025599618,-7.7376394,-7.7635724,1459.8835
168,far,mushroom,deer,0.433629,-4.4822569,-5.0507628,2241.4463
271,far,mushroom,airplane,0.033568364,-7.5778456,-7.6119903,994.68515
433,far,mushroom,frog,0.5376448,-4.7464857,-5.5179076,2907.7724
909,far,mushroom,bird,0.39492155,-5.3658137,-5.8682109,2026.1518
953,far,mushroom,cat,0.37164198,-5.8930001,-6.3576453,1929.762
963,far,mushroom,deer,0.26660339,-5.4408612,-5.7509299,2103.0504
1032,far,mushroom,bird,0.016165563,-6.8771982,-6.8934959,1184.2969
1138,far,mushroom,bird,0.3157357,-6.5183887,-6.8977998,2407.7936
1175,far,mushroom,frog,0.1617233,-5.0391107,-5.2155177,1774.3658
1196,far,mushroom,frog,0.00038514275,-10.958616,-10.959001,610.86632
1273,far,mushroom,horse,0.095199395,-5.7171288,-5.8171694,1362.2091
1454,far,mushroom,bird,0.0056611859,-9.8610249,-9.8667021,1479.9232
1484,far,mushroom,bird,0.5094842,-4.5561495,-5.2684473,2499.3856
1760,far,mushroom,bird,0.26309359,-4.9827933,-5.2880877,2031.9833
1782,far,mushroom,bird,0.052256757,-6.8583751,-6.9120467,1320.084
1820,far,mushroom,frog,0.0016350965,-8.843564,-8.8452005,464.28061
1987,far,mushroom,bird,0.19784646,-6.1637335,-6.3841887,2145.2683
2005,far,mushroom,airplane,0.015224451,-7.2478204,-7.2631619,1109.0984
2200,far,mushroom,deer,0.090307993,-6.0142436,-6.1088928,1956.4255
2232,far,mushroom,deer,0.033995214,-6.4040341,-6.4386206,1113.4184
2332,far,mushroom,bird,0.022998458,-6.3361125,-6.3593795,1200.0885
2384,far,mushroom,cat,0.09518075,-6.6387572,-6.7387773,1530.0739
2579,far,mushroom,bird,0.019088688,-7.7190003,-7.7382736,1372.7064
2620,far,mushroom,bird,0.093283592,-6.5719075,-6.6698331,1968.0385
2937,far,mushroom,cat,0.28685565,-6.5769033,-6.9149748,2489.419
2980,far,mushroom,bird,0.047403276,-6.9582701,-7.0068337,1587.6811
3039,far,mushroom,frog,0.017217895,-8.2195063,-8.2368741,1450.074
3305,far,mushroom,frog,0.24384778,-6.3729897,-6.6525022,1874.4374
3337,far,mushroom,bird,0.084595841,-6.1375751,-6.2259648,1785.221
3352,far,mushroom,bird,0.0068450553,-7.7913284,-7.798197,863.42881
3493,far,mushroom,cat,0.44174964,-4.985116,-5.5680638,2555.2887
3502,far,mushroom,frog,0.02602745,-8.1142683,-8.1406405,1563.031
3636,far,mushroom,cat,0.074797156,-8.5870838,-8.6648261,2149.7862
3684,far,mushroom,bird,0.6269682,-3.4816108,-4.4677024,2689.4858
3734,far,mushroom,frog,0.19852184,-5.2797546,-5.5010522,1938.3706
3742,far,mushroom,cat,0.0081843461,-7.271471,-7.279689,804.55821
3759,far,mushroom,bird,0.14080722,-5.3798299,-5.5315918,2282.5196
3962,far,mushroom,horse,0.49892198,-4.3431158,-5.0341093,2148.7246
3968,far,mushroom,frog,0.0014531646,-8.8339291,-8.8353833,365.49088
4022,far,mushroom,dog,0.35302795,-5.4784703,-5.9139225,2170.2644
4269,far,mushroom,deer,0.27302348,-4.705956,-5.0248171,2252.9771
4373,far,mushroom,automobile,0.10541355,-4.2909961,-4.4023898,1100.6375
4394,far,mushroom,cat,0.59592248,-3.9371977,-4.8433462,2691.0667
4417,far,mushroom,cat,0.15921686,-4.568121,-4.7415425,1595.3212
4514,far,mushroom,dog,0.61392284,-3.1908081,-4.1425261,2420.732
4968,far,mushroom,deer,0.19884551,-6.0701013,-6.2918027,2612.3899
4982,far,mushroom,bird,0.66256318,-2.9310772,-4.0174542,2765.6534
5219,far,mushroom,cat,0.26237523,-6.5828662,-6.8871862,2391.7632
5354,far,mushroom,bird,0.53690454,-5.7364469,-6.5062689,2872.7309
5375,far,mushroom,deer,0.30073865,-4.4104242,-4.7681549,2163.3704
5386,far,mushroom,frog,0.13009089,-5.158783,-5.2981495,2071.3216
5484,far,mushroom,cat,0.41812192,-3.6308787,-4.172373,2767.7757
5627,far,mushroom,deer,0.056032606,-5.5380182,-5.5956819,1761.0306
5638,far,mushroom,airplane,0.018392254,-7.2996249,-7.3181884,1046.1184
5646,far,mushroom,bird,0.020326993,-7.659266,-7.6798024,1917.5958
5820,far,mushroom,bird,0.0089883473,-7.4265976,-7.4356266,1300.7361
5838,far,mushroom,frog,0.029060292,-6.8338299,-6.8633208,1323.7199
5944,far,mushroom,dog,0.4186234,-6.3864865,-6.9288431,2027.4073
6152,far,mushroom,bird,0.34481114,-5.0890999,-5.5119316,2623.6181
6194,far,mushroom,cat,0.61683441,-4.3027949,-5.262083,2689.3024
6215,far,mushroom,frog,0.0025001352,-8.4234734,-8.4259766,503.57353
6558,far,mushroom,bird,0.0052897972,-8.246542,-8.2518458,915.77343
6575,far,mushroom,airplane,0.34220122,-3.6755319,-4.0943881,2206.0448
6668,far,mushroom,bird,0.27305072,-4.16506,-4.4839586,1845.7913
6679,far,mushroom,ship,0.46232541,-3.927403,-4.5479047,2346.7779
6681,far,mushroom,bird,0.59928447,-3.1277909,-4.0422944,3045.8895
6729,far,mushroom,bird,0.085525957,-7.0412135,-7.1306197,1903.3936
6911,far,mushroom,bird,0.16204631,-5.8545794,-6.0313719,2005.9796
6965,far,mushroom,dog,0.3391547,-3.8019755,-4.216211,2908.1802
7060,far,mushroom,frog,0.12683425,-6.2422466,-6.3778765,1759.7737
7104,far,mushroom,bird,0.18122638,-7.5149674,-7.7149151,2060.443
7181,far,mushroom,frog,0.099686507,-7.7940035,-7.8990157,1788.3402
7229,far,mushroom,bird,0.11462587,-6.4993305,-6.6210755,1677.6902
7284,far,mushroom,airplane,0.28469743,-3.5194309,-3.8544805,2002.4867
7356,far,mushroom,cat,0.35932314,-5.4913368,-5.9365669,2092.8496
7425,far,mushroom,dog,0.16987415,-5.1736221,-5.3598001,1659.206
7483,far,mushroom,cat,0.49697806,-5.0690408,-5.7561623,2605.7481
7619,far,mushroom,frog,0.079699478,-5.511508,-5.594563,1444.4665
7632,far,mushroom,frog,0.0034343232,-8.4501543,-8.4535945,577.64367
7714,far,mushroom,truck,0.20151064,-5.1439633,-5.368997,1980.5466
7756,far,mushroom,bird,0.075133733,-5.8734961,-5.9516022,1692.2362
7785,far,mushroom,dog,0.12636851,-5.2020407,-5.3371373,1608.9842
7787,far,mushroom,bird,0.18241632,-6.7768645,-6.9782665,1807.5297
8505,far,mushroom,bird,0.0073830969,-8.4898806,-8.497291,1240.2256
8549,far,mushroom,frog,0.044736504,-5.6932096,-5.7389777,1841.6476
8701,far,mushroom,dog,0.32847543,-6.0413857,-6.4395903,2511.2384
8707,far,mushroom,bird,0.00099031841,-9.6516294,-9.6526203,606.27109
8788,far,mushroom,deer,0.38462864,-4.3941073,-4.8796367,2395.3642
8829,far,mushroom,cat,0.19178435,-5.8877821,-6.1007085,1551.0552
8962,far,mushroom,bird,0.017863911,-8.183753,-8.2017784,1529.467
9095,far,mushroom,bird,0.72192061,-2.7196221,-3.9994708,3393.9551
9103,far,mushroom,bird,0.021093868,-6.806798,-6.8281175,1272.288
9125,far,mushroom,deer,0.42032091,-4.9949841,-5.5402648,1817.8545
9193,far,mushroom,cat,0.0048921107,-8.3229303,-8.3278345,1263.3669
9778,far,mushroom,bird,0.18061571,-5.328393,-5.5275951,1893.9082
9826,far,mushroom,deer,0.24617643,-5.0029883,-5.2855853,2433.4119
9847,far,mushroom,bird,7.0340257e-05,-12.219012,-12.219083,982.00404
9997,far,mushroom,airplane,0.040068559,-6.4286985,-6.469592,1083.5008
67,far,sunflower,dog,0.016397101,-6.5533991,-6.5699321,881.1918
76,far,sunflower,deer,0.54030512,-3.3723967,-4.149589,2477.0124
238,far,sunflower,dog,0.27772824,-4.7351055,-5.0604593,2012.1237
582,far,sunflower,dog,0.63405138,-4.0628085,-5.0680709,2759.9346
611,far,sunflower,dog,0.010973124,-8.5228777,-8.5339115,1038.8956
629,far,sunflower,dog,0.4489128,-3.5371745,-4.1330367,2792.9787
645,far,sunflower,ship,0.6817392,-2.2120793,-3.3569634,2979.6379
665,far,sunflower,airplane,0.088942468,-6.3952813,-6.4884305,1662.8902
714,far,sunflower,dog,0.083717619,-6.761086,-6.8485167,2084.9303
749,far,sunflower,dog,0.042037028,-7.1447673,-7.1877134,1174.4399
788,far,sunflower,deer,0.19418188,-5.1883941,-5.4042913,2028.6295
976,far,sunflower,truck,0.025123205,-5.7821264,-5.8075706,919.0269
1097,far,sunflower,airplane,0.72427751,-1.7721556,-3.060516,2932.3204
1122,far,sunflower,airplane,0.65935467,-3.368113,-4.4450265,3196.3124
1231,far,sunflower,dog,0.074115008,-6.2868323,-6.3638376,1390.6848
1542,far,sunflower,cat,0.47142763,-4.5604739,-5.1980495,2863.6902
1713,far,sunflower,deer,0.18226322,-4.941587,-5.1428017,2280.8447
1781,far,sunflower,cat,0.0307323,-6.6439819,-6.6751964,1181.0925
1818,far,sunflower,frog,0.30443294,-4.2713361,-4.6343639,2194.7923
2038,far,sunflower,truck,0.018996971,-6.6622005,-6.6813802,1456.8508
2243,far,sunflower,dog,0.621412,-2.8346241,-3.8059308,2382.1085
2446,far,sunflower,frog,0.21325827,-5.6680675,-5.9079227,1890.9158
2545,far,sunflower,dog,0.0046328554,-8.0025167,-8.0071604,1024.9456
2740,far,sunflower,frog,0.22770697,-4.5695162,-4.8279074,1791.7771
2811,far,sunflower,frog,0.32872127,-3.9350314,-4.3336023,2061.5315
2831,far,sunflower,frog,0.0031211788,-8.3650064,-8.3681325,925.3746
2856,far,sunflower,dog,0.44678108,-4.2410588,-4.8330603,2708.0406
2972,far,sunflower,cat,0.16899637,-5.371006,-5.5561271,1844.5195
2989,far,sunflower,cat,0.12686207,-6.3710074,-6.5066692,1554.6162
3089,far,sunflower,dog,0.40085079,-5.3916912,-5.9039358,2846.8512
3115,far,sunflower,cat,0.26692591,-5.5229683,-5.8334768,2543.1542
3386,far,sunflower,cat,0.0013952033,-8.8954639,-8.8968601,662.28549
3402,far,sunflower,cat,0.13038171,-4.9444418,-5.0841427,1942.9346
3429,far,sunflower,dog,0.55665073,-2.9281824,-3.7415798,2949.1508
3559,far,sunflower,dog,0.62855052,-2.703172,-3.6935144,3002.8344
3770,far,sunflower,bird,0.3196769,-4.3798437,-4.7650312,2276.5834
3942,far,sunflower,truck,0.15516993,-6.0479474,-6.2165672,2260.9846
3975,far,sunflower,dog,0.03592345,-5.7927175,-5.829302,1552.9403
4103,far,sunflower,dog,0.20941178,-4.6302652,-4.8652433,2010.7455
4376,far,sunflower,frog,0.065259226,-5.6280875,-5.6955736,1266.8728
4746,far,sunflower,dog,0.07779219,-5.0539207,-5.1349054,1563.9958
4785,far,sunflower,bird,0.024392349,-6.9363475,-6.9610423,1238.3601
4851,far,sunflower,dog,0.45256721,-3.8347237,-4.4372393,2572.0712
5002,far,sunflower,dog,0.37435777,-4.6794286,-5.1484052,2084.8147
5005,far,sunflower,bird,0.67310113,-2.564461,-3.6825654,2801.7329
5155,far,sunflower,dog,0.0084262215,-7.5296607,-7.5381226,1049.61
5181,far,sunflower,cat,0.31291637,-4.1006951,-4.4759944,2350.0286
5260,far,sunflower,bird,0.0046893308,-8.2035198,-8.2082202,720.07099
5573,far,sunflower,frog,0.06823261,-5.9094419,-5.980114,1687.0236
5680,far,sunflower,frog,0.2718003,-4.2838349,-4.6010149,2568.5854
5742,far,sunflower,cat,0.19491872,-5.5455065,-5.7623185,2046.3618
5861,far,sunflower,bird,0.021108913,-7.0753536,-7.0966885,787.98121
6030,far,sunflower,bird,0.00065419578,-9.2228231,-9.2234776,314.29744
6388,far,sunflower,cat,0.34030656,-5.3926706,-5.8086507,2766.209
6421,far,sunflower,bird,0.29225607,-3.4336674,-3.7793403,1778.6036
6647,far,sunflower,dog,0.010216897,-6.6578012,-6.6680706,960.58601
6687,far,sunflower,bird,0.39262658,-6.5634794,-7.0620909,2188.2714
6843,far,sunflower,dog,0.63965872,-2.7481434,-3.7688471,2951.4958
6845,far,sunflower,bird,0.094783405,-6.2370853,-6.3366664,1441.2151
6928,far,sunflower,truck,0.767636,-1.8087482,-3.2681984,3141.4172
7017,far,sunflower,deer,0.21169161,-4.570488,-4.8083539,1790.3138
7258,far,sunflower,dog,0.084061944,-5.0349002,-5.1227067,1629.878
7328,far,sunflower,bird,0.30075525,-4.0352616,-4.3930161,2005.4713
7616,far,sunflower,dog,0.15744314,-5.11625,-5.2875642,1615.0446
7683,far,sunflower,dog,0.40172438,-3.2241132,-3.737817,2261.8483
7755,far,sunflower,frog,0.14785278,-4.822063,-4.9820589,1842.9958
7776,far,sunflower,bird,0.14979532,-7.1123428,-7.274621,2148.8388
7989,far,sunflower,bird,0.42432282,-3.9727154,-4.5249236,2560.4164
7991,far,sunflower,dog,0.020264874,-6.7034869,-6.7239599,902.06155
8068,far,sunflower,deer,0.15958542,-5.1434646,-5.3173245,1686.4144
